Disease_id,Symptom_id
DOID:0111183,SYMP:0000005
DOID:0111183,SYMP:0000293
DOID:0111183,SYMP:0000338
DOID:0111183,SYMP:0000596
DOID:0111183,SYMP:0000605
DOID:0111183,SYMP:0000462
DOID:0111183,SYMP:0000834
DOID:0111203,SYMP:0000177
DOID:0111203,SYMP:0000363
DOID:0111203,SYMP:0000462
DOID:0111243,SYMP:0000568
DOID:0111246,SYMP:0000030
DOID:0111246,SYMP:0000090
DOID:0111246,SYMP:0000162
DOID:0111246,SYMP:0000283
DOID:0111246,SYMP:0000373
DOID:0111246,SYMP:0000413
DOID:0111246,SYMP:0000216
DOID:0111246,SYMP:0000462
DOID:0111247,SYMP:0020063
DOID:0111248,SYMP:0000369
DOID:0111248,SYMP:0000462
DOID:0111252,SYMP:0000019
DOID:0111252,SYMP:0000099
DOID:0111252,SYMP:0000177
DOID:0111252,SYMP:0000393
DOID:0111252,SYMP:0000226
DOID:0111252,SYMP:0000605
DOID:0111252,SYMP:0000610
DOID:0111252,SYMP:0000462
DOID:0111252,SYMP:0000509
DOID:0111252,SYMP:0000834
DOID:0111253,SYMP:0000008
DOID:0111253,SYMP:0000412
DOID:0111254,SYMP:0000007
DOID:0111254,SYMP:0000022
DOID:0111254,SYMP:0000094
DOID:0111254,SYMP:0000132
DOID:0111254,SYMP:0000141
DOID:0111254,SYMP:0000177
DOID:0111254,SYMP:0000412
DOID:0111254,SYMP:0000613
DOID:0111254,SYMP:0000462
DOID:0111254,SYMP:0000724
DOID:0111254,SYMP:0019173
DOID:0111255,SYMP:0000462
DOID:0111256,SYMP:0000007
DOID:0111256,SYMP:0000061
DOID:0111256,SYMP:0000208
DOID:0111256,SYMP:0000523
DOID:0111256,SYMP:0000509
DOID:0111256,SYMP:0019177
DOID:0111256,SYMP:0020026
DOID:0111258,SYMP:0000613
DOID:0111259,SYMP:0000538
DOID:0111259,SYMP:0000509
DOID:0111261,SYMP:0000124
DOID:0111261,SYMP:0000269
DOID:0111261,SYMP:0000355
DOID:0111261,SYMP:0000466
DOID:0111262,SYMP:0000141
DOID:0111263,SYMP:0000124
DOID:0111263,SYMP:0000226
DOID:0111263,SYMP:0000605
DOID:0111263,SYMP:0000462
DOID:0111263,SYMP:0000465
DOID:0111263,SYMP:0000466
DOID:0111263,SYMP:0000509
DOID:0111264,SYMP:0020039
DOID:0111266,SYMP:0000023
DOID:0111266,SYMP:0000462
DOID:0111266,SYMP:0000465
DOID:0111266,SYMP:0000466
DOID:0111272,SYMP:0000041
DOID:0111272,SYMP:0000124
DOID:0111272,SYMP:0000643
DOID:0111272,SYMP:0000462
DOID:0111272,SYMP:0019188
DOID:0111273,SYMP:0000005
DOID:0111273,SYMP:0000094
DOID:0111273,SYMP:0000099
DOID:0111273,SYMP:0000124
DOID:0111273,SYMP:0000177
DOID:0111273,SYMP:0000462
DOID:0111273,SYMP:0000466
DOID:0111273,SYMP:0000834
DOID:0112179,SYMP:0000462
DOID:0112179,SYMP:0000712
DOID:0112180,SYMP:0000681
DOID:0112191,SYMP:0000462
DOID:0112194,SYMP:0000462
DOID:0112195,SYMP:0000568
DOID:0112195,SYMP:0000462
DOID:0112196,SYMP:0000568
DOID:0112196,SYMP:0000462
DOID:0112226,SYMP:0000338
DOID:0112226,SYMP:0000466
DOID:0112234,SYMP:0000124
DOID:0112234,SYMP:0000141
DOID:0112234,SYMP:0000369
DOID:0112234,SYMP:0000226
DOID:0112234,SYMP:0000466
DOID:0112237,SYMP:0000226
DOID:0112241,SYMP:0000099
DOID:0112247,SYMP:0000124
DOID:0112247,SYMP:0000462
DOID:0112247,SYMP:0000509
DOID:0112247,SYMP:0019180
DOID:0112249,SYMP:0000440
DOID:0112249,SYMP:0000462
DOID:0112251,SYMP:0000061
DOID:0112251,SYMP:0000114
DOID:0112251,SYMP:0000177
DOID:0112251,SYMP:0000208
DOID:0112251,SYMP:0000462
DOID:0112251,SYMP:0000691
DOID:0112258,SYMP:0000462
DOID:0112259,SYMP:0000462
DOID:0112259,SYMP:0000712
DOID:0112264,SYMP:0000414
DOID:0112264,SYMP:0000226
DOID:0112264,SYMP:0000462
DOID:0112264,SYMP:0000493
DOID:0112265,SYMP:0000008
DOID:0112265,SYMP:0000019
DOID:0112265,SYMP:0000235
DOID:0112265,SYMP:0000462
DOID:0112265,SYMP:0000509
DOID:0112280,SYMP:0000462
DOID:0112280,SYMP:0019169
DOID:0112284,SYMP:0000099
DOID:0112284,SYMP:0000632
DOID:0112284,SYMP:0019177
DOID:0112298,SYMP:0000432
DOID:0112300,SYMP:0000338
DOID:0112300,SYMP:0000210
DOID:0112300,SYMP:0000462
DOID:0112306,SYMP:0000188
DOID:0112307,SYMP:0000462
DOID:0112308,SYMP:0000022
DOID:0112308,SYMP:0000051
DOID:0112308,SYMP:0000059
DOID:0112308,SYMP:0000568
DOID:0112308,SYMP:0019173
DOID:0112308,SYMP:0020018
DOID:0112317,SYMP:0000124
DOID:0112317,SYMP:0000177
DOID:0112317,SYMP:0000462
DOID:0112319,SYMP:0000124
DOID:0112319,SYMP:0000177
DOID:0112319,SYMP:0000462
DOID:0111274,SYMP:0000369
DOID:0111275,SYMP:0000030
DOID:0111275,SYMP:0000094
DOID:0111275,SYMP:0000177
DOID:0111276,SYMP:0000019
DOID:0111276,SYMP:0000414
DOID:0111276,SYMP:0000462
DOID:0111277,SYMP:0000099
DOID:0111277,SYMP:0000462
DOID:0111277,SYMP:0019161
DOID:0111278,SYMP:0019142
DOID:0112339,SYMP:0000099
DOID:0112339,SYMP:0000124
DOID:0112339,SYMP:0000207
DOID:0112339,SYMP:0000595
DOID:0112339,SYMP:0000466
DOID:070355,SYMP:0000177
DOID:10003,SYMP:0000393
DOID:10003,SYMP:0000399
DOID:10003,SYMP:0000462
DOID:10011,SYMP:0000643
DOID:10016,SYMP:0000099
DOID:10017,SYMP:0000022
DOID:10017,SYMP:0000099
DOID:10017,SYMP:0000147
DOID:10017,SYMP:0000177
DOID:10017,SYMP:0000178
DOID:10017,SYMP:0000309
DOID:10017,SYMP:0000570
DOID:10017,SYMP:0000457
DOID:10017,SYMP:0000458
DOID:10017,SYMP:0000462
DOID:10017,SYMP:0000487
DOID:10017,SYMP:0000504
DOID:10017,SYMP:0000509
DOID:10017,SYMP:0019177
DOID:10017,SYMP:0020063
DOID:10017,SYMP:0020064
DOID:1002,SYMP:0000007
DOID:1002,SYMP:0000099
DOID:1002,SYMP:0000613
DOID:1002,SYMP:0000436
DOID:1002,SYMP:0000457
DOID:1002,SYMP:0000651
DOID:10021,SYMP:0000007
DOID:10021,SYMP:0000099
DOID:10021,SYMP:0000178
DOID:10021,SYMP:0000457
DOID:10021,SYMP:0000458
DOID:10021,SYMP:0000509
DOID:10021,SYMP:0000867
DOID:10021,SYMP:0019145
DOID:10024,SYMP:0000008
DOID:10024,SYMP:0000099
DOID:10024,SYMP:0000124
DOID:10024,SYMP:0000162
DOID:10024,SYMP:0000266
DOID:10024,SYMP:0000293
DOID:10024,SYMP:0000342
DOID:10024,SYMP:0000399
DOID:10024,SYMP:0000412
DOID:10024,SYMP:0000530
DOID:10024,SYMP:0000576
DOID:10024,SYMP:0000596
DOID:10024,SYMP:0000607
DOID:10024,SYMP:0000610
DOID:10024,SYMP:0000435
DOID:10024,SYMP:0000462
DOID:10024,SYMP:0000504
DOID:10024,SYMP:0000508
DOID:10024,SYMP:0000509
DOID:10024,SYMP:0000834
DOID:10024,SYMP:0000651
DOID:10027,SYMP:0000005
DOID:10027,SYMP:0000006
DOID:10027,SYMP:0000019
DOID:10027,SYMP:0000099
DOID:10027,SYMP:0000177
DOID:10027,SYMP:0000435
DOID:10027,SYMP:0000462
DOID:10027,SYMP:0000492
DOID:10027,SYMP:0000834
DOID:1003,SYMP:0000046
DOID:1003,SYMP:0000099
DOID:1003,SYMP:0000102
DOID:1003,SYMP:0000613
DOID:1003,SYMP:0000457
DOID:1003,SYMP:0000462
DOID:1003,SYMP:0000651
DOID:1003,SYMP:0000672
DOID:10031,SYMP:0000509
DOID:10031,SYMP:0000873
DOID:10031,SYMP:0019169
DOID:10033,SYMP:0000030
DOID:10033,SYMP:0000396
DOID:10035,SYMP:0000016
DOID:10035,SYMP:0000022
DOID:10035,SYMP:0000061
DOID:10035,SYMP:0000092
DOID:10035,SYMP:0000099
DOID:10035,SYMP:0000124
DOID:10035,SYMP:0000125
DOID:10035,SYMP:0000136
DOID:10035,SYMP:0000178
DOID:10035,SYMP:0000262
DOID:10035,SYMP:0000313
DOID:10035,SYMP:0000314
DOID:10035,SYMP:0000346
DOID:10035,SYMP:0000197
DOID:10035,SYMP:0000198
DOID:10035,SYMP:0000199
DOID:10035,SYMP:0000208
DOID:10035,SYMP:0000252
DOID:10035,SYMP:0000613
DOID:10035,SYMP:0000440
DOID:10035,SYMP:0000460
DOID:10035,SYMP:0000462
DOID:10035,SYMP:0000487
DOID:10035,SYMP:0000504
DOID:10035,SYMP:0000505
DOID:10035,SYMP:0000849
DOID:10035,SYMP:0019161
DOID:10035,SYMP:0000690
DOID:10035,SYMP:0019173
DOID:10035,SYMP:0019176
DOID:10035,SYMP:0019177
DOID:10039,SYMP:0000124
DOID:10039,SYMP:0000198
DOID:10039,SYMP:0000613
DOID:10039,SYMP:0000462
DOID:10039,SYMP:0000487
DOID:10039,SYMP:0000849
DOID:10039,SYMP:0000690
DOID:10041,SYMP:0000092
DOID:10041,SYMP:0000462
DOID:10047,SYMP:0000007
DOID:10047,SYMP:0000226
DOID:11233,SYMP:0000008
DOID:11233,SYMP:0000462
DOID:11234,SYMP:0000000
DOID:11234,SYMP:0000075
DOID:11234,SYMP:0000099
DOID:11234,SYMP:0000613
DOID:11234,SYMP:0000462
DOID:11234,SYMP:0000651
DOID:11235,SYMP:0000099
DOID:11235,SYMP:0000177
DOID:11235,SYMP:0000462
DOID:11235,SYMP:0000509
DOID:11235,SYMP:0000873
DOID:11235,SYMP:0000651
DOID:11243,SYMP:0000016
DOID:11243,SYMP:0000322
DOID:11243,SYMP:0000403
DOID:11243,SYMP:0000412
DOID:11243,SYMP:0000208
DOID:11243,SYMP:0000462
DOID:11243,SYMP:0000509
DOID:11243,SYMP:0000510
DOID:11247,SYMP:0000007
DOID:11247,SYMP:0000450
DOID:11247,SYMP:0000462
DOID:11249,SYMP:0000007
DOID:11252,SYMP:0000007
DOID:11252,SYMP:0000022
DOID:11252,SYMP:0000061
DOID:11252,SYMP:0000099
DOID:11252,SYMP:0000128
DOID:11252,SYMP:0000186
DOID:11252,SYMP:0000208
DOID:11252,SYMP:0000529
DOID:11252,SYMP:0000631
DOID:11252,SYMP:0000458
DOID:11252,SYMP:0000462
DOID:11252,SYMP:0000466
DOID:11252,SYMP:0000504
DOID:11252,SYMP:0000509
DOID:11252,SYMP:0000510
DOID:11252,SYMP:0000849
DOID:11252,SYMP:0000867
DOID:11252,SYMP:0019153
DOID:11252,SYMP:0019161
DOID:11252,SYMP:0019169
DOID:11252,SYMP:0019177
DOID:11252,SYMP:0020026
DOID:11254,SYMP:0000146
DOID:11254,SYMP:0000636
DOID:11254,SYMP:0000638
DOID:11254,SYMP:0000462
DOID:11254,SYMP:0000487
DOID:11254,SYMP:0019142
DOID:11256,SYMP:0000021
DOID:11256,SYMP:0000089
DOID:11256,SYMP:0000090
DOID:11256,SYMP:0000210
DOID:11256,SYMP:0000605
DOID:11256,SYMP:0000613
DOID:11256,SYMP:0000458
DOID:11256,SYMP:0000462
DOID:11256,SYMP:0000487
DOID:11256,SYMP:0000504
DOID:11256,SYMP:0019145
DOID:11256,SYMP:0019158
DOID:11256,SYMP:0000671
DOID:11256,SYMP:0000682
DOID:11256,SYMP:0019174
DOID:11257,SYMP:0000412
DOID:11258,SYMP:0000006
DOID:11258,SYMP:0000064
DOID:11258,SYMP:0000089
DOID:11258,SYMP:0000090
DOID:11258,SYMP:0000092
DOID:11258,SYMP:0000099
DOID:11258,SYMP:0000124
DOID:11258,SYMP:0000128
DOID:11258,SYMP:0000262
DOID:11258,SYMP:0000346
DOID:11258,SYMP:0000245
DOID:11258,SYMP:0000457
DOID:11258,SYMP:0000462
DOID:11258,SYMP:0000487
DOID:11258,SYMP:0000504
DOID:11258,SYMP:0019142
DOID:11258,SYMP:0019169
DOID:11258,SYMP:0019174
DOID:11258,SYMP:0019176
DOID:11260,SYMP:0000016
DOID:11260,SYMP:0000021
DOID:11260,SYMP:0000030
DOID:11260,SYMP:0000061
DOID:11260,SYMP:0000094
DOID:11260,SYMP:0000099
DOID:11260,SYMP:0000156
DOID:11260,SYMP:0000177
DOID:11260,SYMP:0000412
DOID:11260,SYMP:0000571
DOID:11260,SYMP:0000605
DOID:11260,SYMP:0000607
DOID:11260,SYMP:0000613
DOID:11260,SYMP:0000462
DOID:11260,SYMP:0000493
DOID:11260,SYMP:0000504
DOID:11260,SYMP:0000659
DOID:11260,SYMP:0000666
DOID:11260,SYMP:0020006
DOID:11262,SYMP:0000061
DOID:11262,SYMP:0000064
DOID:11262,SYMP:0000099
DOID:11262,SYMP:0000125
DOID:11262,SYMP:0000128
DOID:11262,SYMP:0000262
DOID:11262,SYMP:0000310
DOID:11262,SYMP:0000313
DOID:11262,SYMP:0000389
DOID:11262,SYMP:0000197
DOID:11262,SYMP:0000531
DOID:11262,SYMP:0000570
DOID:11262,SYMP:0000605
DOID:11262,SYMP:0000613
DOID:11262,SYMP:0000614
DOID:11262,SYMP:0000634
DOID:11262,SYMP:0000448
DOID:11262,SYMP:0000462
DOID:11262,SYMP:0000504
DOID:11262,SYMP:0000509
DOID:11262,SYMP:0000882
DOID:11262,SYMP:0019153
DOID:11262,SYMP:0000651
DOID:11262,SYMP:0000701
DOID:11262,SYMP:0019173
DOID:11263,SYMP:0000007
DOID:11263,SYMP:0000008
DOID:11263,SYMP:0000061
DOID:11263,SYMP:0000099
DOID:11263,SYMP:0000128
DOID:11263,SYMP:0000139
DOID:11263,SYMP:0000263
DOID:11263,SYMP:0000281
DOID:11263,SYMP:0000398
DOID:11263,SYMP:0000404
DOID:11263,SYMP:0000197
DOID:11263,SYMP:0000199
DOID:11263,SYMP:0000226
DOID:11263,SYMP:0000590
DOID:11263,SYMP:0000613
DOID:11263,SYMP:0000614
DOID:11263,SYMP:0000436
DOID:11263,SYMP:0000457
DOID:11263,SYMP:0000462
DOID:11263,SYMP:0000509
DOID:11263,SYMP:0000768
DOID:11263,SYMP:0000651
DOID:11263,SYMP:0000712
DOID:11263,SYMP:0019169
DOID:11265,SYMP:0000008
DOID:11265,SYMP:0000061
DOID:11265,SYMP:0000128
DOID:11265,SYMP:0000281
DOID:11265,SYMP:0000462
DOID:11265,SYMP:0000651
DOID:11266,SYMP:0000006
DOID:11266,SYMP:0000012
DOID:11266,SYMP:0000061
DOID:11266,SYMP:0000099
DOID:11266,SYMP:0000303
DOID:11266,SYMP:0000367
DOID:11266,SYMP:0000529
DOID:11266,SYMP:0000570
DOID:11266,SYMP:0000613
DOID:11266,SYMP:0000450
DOID:11266,SYMP:0000457
DOID:11266,SYMP:0000458
DOID:11266,SYMP:0000462
DOID:11266,SYMP:0000487
DOID:11266,SYMP:0000504
DOID:11266,SYMP:0000509
DOID:11266,SYMP:0000511
DOID:11266,SYMP:0000692
DOID:11266,SYMP:0000731
DOID:11266,SYMP:0019174
DOID:11266,SYMP:0019175
DOID:11266,SYMP:0019176
DOID:11266,SYMP:0020063
DOID:11267,SYMP:0000008
DOID:11267,SYMP:0000128
DOID:11277,SYMP:0000094
DOID:11277,SYMP:0000099
DOID:11277,SYMP:0000162
DOID:11277,SYMP:0000174
DOID:11277,SYMP:0000177
DOID:11277,SYMP:0000178
DOID:11277,SYMP:0000246
DOID:11277,SYMP:0000529
DOID:11277,SYMP:0000896
DOID:11277,SYMP:0000654
DOID:11277,SYMP:0019177
DOID:11277,SYMP:0019183
DOID:11282,SYMP:0000254
DOID:11285,SYMP:0000005
DOID:11285,SYMP:0000030
DOID:11285,SYMP:0000094
DOID:11285,SYMP:0000177
DOID:11285,SYMP:0000643
DOID:11285,SYMP:0000462
DOID:11285,SYMP:0000834
DOID:11289,SYMP:0000354
DOID:1129,SYMP:0000007
DOID:1129,SYMP:0000016
DOID:1129,SYMP:0000041
DOID:1129,SYMP:0000099
DOID:1129,SYMP:0000124
DOID:1129,SYMP:0000132
DOID:1129,SYMP:0000177
DOID:1129,SYMP:0000258
DOID:1129,SYMP:0000321
DOID:1129,SYMP:0000403
DOID:1129,SYMP:0000254
DOID:1129,SYMP:0000605
DOID:1129,SYMP:0000457
DOID:1129,SYMP:0000458
DOID:1129,SYMP:0000462
DOID:1129,SYMP:0000504
DOID:1129,SYMP:0019145
DOID:1129,SYMP:0000692
DOID:1129,SYMP:0000712
DOID:1129,SYMP:0019173
DOID:1129,SYMP:0019177
DOID:1129,SYMP:0020018
DOID:1129,SYMP:0020056
DOID:1129,SYMP:0020063
DOID:1129,SYMP:0020064
DOID:11294,SYMP:0000007
DOID:11294,SYMP:0000016
DOID:11294,SYMP:0000030
DOID:11294,SYMP:0000094
DOID:11294,SYMP:0000099
DOID:11294,SYMP:0000124
DOID:11294,SYMP:0000130
DOID:11294,SYMP:0000177
DOID:11294,SYMP:0000269
DOID:11294,SYMP:0000321
DOID:11294,SYMP:0000414
DOID:11294,SYMP:0000567
DOID:11294,SYMP:0000607
DOID:11294,SYMP:0000610
DOID:11294,SYMP:0000462
DOID:11294,SYMP:0000504
DOID:11294,SYMP:0000508
DOID:11294,SYMP:0000834
DOID:11302,SYMP:0000099
DOID:11302,SYMP:0000346
DOID:11302,SYMP:0000432
DOID:11302,SYMP:0000462
DOID:11302,SYMP:0000509
DOID:11302,SYMP:0000900
DOID:11315,SYMP:0000346
DOID:11315,SYMP:0000251
DOID:11315,SYMP:0000251
DOID:11315,SYMP:0000672
DOID:11320,SYMP:0000099
DOID:11320,SYMP:0000130
DOID:11320,SYMP:0000162
DOID:11320,SYMP:0000177
DOID:11320,SYMP:0000613
DOID:11320,SYMP:0000630
DOID:11320,SYMP:0000462
DOID:11320,SYMP:0000504
DOID:11320,SYMP:0000509
DOID:11320,SYMP:0000882
DOID:11320,SYMP:0019145
DOID:11320,SYMP:0019161
DOID:11320,SYMP:0000692
DOID:11320,SYMP:0019174
DOID:11320,SYMP:0020063
DOID:11328,SYMP:0000462
DOID:11329,SYMP:0000007
DOID:11329,SYMP:0000099
DOID:11329,SYMP:0000538
DOID:11330,SYMP:0000009
DOID:11330,SYMP:0000132
DOID:11330,SYMP:0000538
DOID:11330,SYMP:0000613
DOID:11330,SYMP:0000504
DOID:11330,SYMP:0019145
DOID:11330,SYMP:0000760
DOID:11330,SYMP:0019174
DOID:11330,SYMP:0019177
DOID:11335,SYMP:0000022
DOID:11335,SYMP:0000064
DOID:11335,SYMP:0000092
DOID:11335,SYMP:0000099
DOID:11335,SYMP:0000178
DOID:11335,SYMP:0000412
DOID:11335,SYMP:0000614
DOID:11335,SYMP:0000462
DOID:11335,SYMP:0000487
DOID:11335,SYMP:0019142
DOID:11335,SYMP:0019153
DOID:11335,SYMP:0019169
DOID:11335,SYMP:0019177
DOID:11336,SYMP:0000099
DOID:11336,SYMP:0000651
DOID:11336,SYMP:0000701
DOID:11337,SYMP:0000030
DOID:11337,SYMP:0000075
DOID:11337,SYMP:0000099
DOID:11337,SYMP:0000177
DOID:11337,SYMP:0000381
DOID:11337,SYMP:0000570
DOID:11337,SYMP:0000576
DOID:11337,SYMP:0000613
DOID:11337,SYMP:0000614
DOID:11337,SYMP:0000430
DOID:11337,SYMP:0000450
DOID:11337,SYMP:0000457
DOID:11337,SYMP:0000458
DOID:11337,SYMP:0000462
DOID:11337,SYMP:0000504
DOID:11337,SYMP:0000505
DOID:11337,SYMP:0019145
DOID:11337,SYMP:0019153
DOID:11337,SYMP:0000672
DOID:11337,SYMP:0000692
DOID:11337,SYMP:0019173
DOID:11337,SYMP:0019174
DOID:11337,SYMP:0020063
DOID:11338,SYMP:0000099
DOID:11338,SYMP:0000557
DOID:11338,SYMP:0000613
DOID:11338,SYMP:0000619
DOID:11338,SYMP:0000637
DOID:11338,SYMP:0000462
DOID:11338,SYMP:0000504
DOID:11338,SYMP:0000868
DOID:11338,SYMP:0000654
DOID:11339,SYMP:0000509
DOID:1134,SYMP:0000007
DOID:1134,SYMP:0000099
DOID:1134,SYMP:0000462
DOID:11342,SYMP:0000240
DOID:11353,SYMP:0000061
DOID:11353,SYMP:0000099
DOID:11353,SYMP:0000177
DOID:11353,SYMP:0000404
DOID:11353,SYMP:0000462
DOID:11353,SYMP:0000509
DOID:11353,SYMP:0000672
DOID:11355,SYMP:0000006
DOID:11355,SYMP:0000030
DOID:11355,SYMP:0000099
DOID:11355,SYMP:0000563
DOID:11355,SYMP:0000613
DOID:11355,SYMP:0000458
DOID:11355,SYMP:0000462
DOID:11355,SYMP:0019145
DOID:11355,SYMP:0019174
DOID:11360,SYMP:0000613
DOID:11360,SYMP:0000630
DOID:11360,SYMP:0000504
DOID:11360,SYMP:0000511
DOID:11360,SYMP:0000692
DOID:11360,SYMP:0019174
DOID:11360,SYMP:0020063
DOID:11364,SYMP:0000061
DOID:11364,SYMP:0000605
DOID:11364,SYMP:0000419
DOID:11364,SYMP:0000462
DOID:11364,SYMP:0000662
DOID:11364,SYMP:0020026
DOID:11371,SYMP:0000020
DOID:11371,SYMP:0000039
DOID:11371,SYMP:0000061
DOID:11371,SYMP:0000099
DOID:11371,SYMP:0000146
DOID:11371,SYMP:0000178
DOID:11371,SYMP:0000188
DOID:11371,SYMP:0000376
DOID:11371,SYMP:0000403
DOID:11371,SYMP:0000208
DOID:11371,SYMP:0000570
DOID:11371,SYMP:0000613
DOID:11371,SYMP:0000423
DOID:11371,SYMP:0000457
DOID:11371,SYMP:0000462
DOID:11371,SYMP:0000492
DOID:11371,SYMP:0000509
DOID:11371,SYMP:0000882
DOID:11371,SYMP:0019145
DOID:11371,SYMP:0019159
DOID:11371,SYMP:0000651
DOID:11371,SYMP:0000675
DOID:11371,SYMP:0000689
DOID:11371,SYMP:0019180
DOID:11371,SYMP:0020011
DOID:11372,SYMP:0000099
DOID:11372,SYMP:0000146
DOID:11372,SYMP:0000529
DOID:11372,SYMP:0000613
DOID:11372,SYMP:0000420
DOID:11372,SYMP:0000450
DOID:11372,SYMP:0000457
DOID:11372,SYMP:0000462
DOID:11372,SYMP:0000484
DOID:11372,SYMP:0019180
DOID:11374,SYMP:0000099
DOID:11374,SYMP:0019180
DOID:11379,SYMP:0000040
DOID:11379,SYMP:0000090
DOID:11379,SYMP:0000099
DOID:11379,SYMP:0000309
DOID:11379,SYMP:0000538
DOID:11379,SYMP:0000613
DOID:11379,SYMP:0000614
DOID:11379,SYMP:0000432
DOID:11379,SYMP:0000462
DOID:11379,SYMP:0000487
DOID:11379,SYMP:0000509
DOID:11379,SYMP:0019145
DOID:11379,SYMP:0019173
DOID:1138,SYMP:0000124
DOID:1138,SYMP:0000177
DOID:1138,SYMP:0000462
DOID:1138,SYMP:0000492
DOID:11382,SYMP:0000041
DOID:11382,SYMP:0000061
DOID:11382,SYMP:0000128
DOID:11382,SYMP:0000132
DOID:11382,SYMP:0000314
DOID:11382,SYMP:0000369
DOID:11382,SYMP:0000241
DOID:11382,SYMP:0000605
DOID:11382,SYMP:0000509
DOID:11383,SYMP:0000099
DOID:11383,SYMP:0000539
DOID:11383,SYMP:0000462
DOID:11383,SYMP:0000798
DOID:11383,SYMP:0000712
DOID:11385,SYMP:0019183
DOID:11387,SYMP:0000030
DOID:11387,SYMP:0000099
DOID:11387,SYMP:0000124
DOID:11387,SYMP:0000177
DOID:11387,SYMP:0000266
DOID:11387,SYMP:0000613
DOID:11387,SYMP:0000672
DOID:11389,SYMP:0000075
DOID:11389,SYMP:0000134
DOID:11389,SYMP:0000356
DOID:11389,SYMP:0000605
DOID:11389,SYMP:0000504
DOID:11389,SYMP:0000672
DOID:11390,SYMP:0000007
DOID:11390,SYMP:0000041
DOID:11390,SYMP:0000046
DOID:11390,SYMP:0000061
DOID:11390,SYMP:0000064
DOID:11390,SYMP:0000099
DOID:11390,SYMP:0000124
DOID:11390,SYMP:0000153
DOID:11390,SYMP:0000178
DOID:11390,SYMP:0000258
DOID:11390,SYMP:0000321
DOID:11390,SYMP:0000208
DOID:11390,SYMP:0000605
DOID:11390,SYMP:0000613
DOID:11390,SYMP:0000462
DOID:11390,SYMP:0000487
DOID:11390,SYMP:0000504
DOID:11390,SYMP:0000900
DOID:11390,SYMP:0019161
DOID:11390,SYMP:0019169
DOID:11390,SYMP:0019173
DOID:11390,SYMP:0020009
DOID:11390,SYMP:0020063
DOID:11394,SYMP:0000177
DOID:11394,SYMP:0000613
DOID:11394,SYMP:0000614
DOID:11394,SYMP:0000462
DOID:11394,SYMP:0019153
DOID:11394,SYMP:0000692
DOID:11394,SYMP:0019177
DOID:11394,SYMP:0020063
DOID:11396,SYMP:0000118
DOID:11396,SYMP:0000412
DOID:11396,SYMP:0000529
DOID:11396,SYMP:0000537
DOID:11396,SYMP:0000538
DOID:11396,SYMP:0000602
DOID:11396,SYMP:0000603
DOID:11396,SYMP:0000613
DOID:11396,SYMP:0000614
DOID:11396,SYMP:0000431
DOID:11396,SYMP:0000460
DOID:11396,SYMP:0000462
DOID:11396,SYMP:0019151
DOID:11396,SYMP:0019153
DOID:11396,SYMP:0000692
DOID:11396,SYMP:0020063
DOID:114,SYMP:0000007
DOID:114,SYMP:0000022
DOID:114,SYMP:0000061
DOID:114,SYMP:0000095
DOID:114,SYMP:0000178
DOID:114,SYMP:0000287
DOID:114,SYMP:0000292
DOID:114,SYMP:0000412
DOID:114,SYMP:0000209
DOID:114,SYMP:0000571
DOID:114,SYMP:0000581
DOID:114,SYMP:0000600
DOID:114,SYMP:0000613
DOID:114,SYMP:0000462
DOID:114,SYMP:0020018
DOID:114,SYMP:0020063
DOID:114,SYMP:0020064
DOID:11400,SYMP:0000061
DOID:11400,SYMP:0000098
DOID:11400,SYMP:0000099
DOID:11400,SYMP:0000178
DOID:11400,SYMP:0000245
DOID:11400,SYMP:0000613
DOID:11400,SYMP:0000457
DOID:11400,SYMP:0000462
DOID:11400,SYMP:0000882
DOID:11400,SYMP:0019145
DOID:11400,SYMP:0019176
DOID:11401,SYMP:0000061
DOID:11401,SYMP:0000098
DOID:11401,SYMP:0000099
DOID:11401,SYMP:0000178
DOID:11401,SYMP:0000245
DOID:11401,SYMP:0000613
DOID:11401,SYMP:0000457
DOID:11401,SYMP:0000462
DOID:11401,SYMP:0000882
DOID:11401,SYMP:0019145
DOID:11401,SYMP:0019176
DOID:11405,SYMP:0000095
DOID:11405,SYMP:0000099
DOID:11405,SYMP:0000287
DOID:11405,SYMP:0000537
DOID:11405,SYMP:0000603
DOID:11405,SYMP:0000613
DOID:11405,SYMP:0000614
DOID:11405,SYMP:0000462
DOID:11405,SYMP:0000493
DOID:11405,SYMP:0000504
DOID:11405,SYMP:0000505
DOID:11405,SYMP:0019142
DOID:11405,SYMP:0019153
DOID:11405,SYMP:0000651
DOID:11405,SYMP:0000701
DOID:11405,SYMP:0019174
DOID:11405,SYMP:0019177
DOID:11405,SYMP:0019181
DOID:11406,SYMP:0000012
DOID:11406,SYMP:0000099
DOID:11406,SYMP:0019164
DOID:11427,SYMP:0000006
DOID:11427,SYMP:0000099
DOID:11427,SYMP:0000404
DOID:11427,SYMP:0000462
DOID:11427,SYMP:0000712
DOID:1143,SYMP:0000258
DOID:11432,SYMP:0000099
DOID:11432,SYMP:0000403
DOID:11432,SYMP:0000462
DOID:11432,SYMP:0000712
DOID:11446,SYMP:0000099
DOID:11446,SYMP:0000139
DOID:11446,SYMP:0000614
DOID:11457,SYMP:0000007
DOID:11457,SYMP:0000124
